Main crop	Main Crop_GROUP	"MainCrop6cat (Legumes, Others, Cereals, Vegetables, Grasslands, Rice)"
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
maize	cereals	Cereals
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
grassland	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
onion	vegetables	Vegetables
onion	vegetables	Vegetables
onion	vegetables	Vegetables
onion	vegetables	Vegetables
beans	legumes	Legumes
beans	legumes	Legumes
beans	legumes	Legumes
beans	legumes	Legumes
spring wheat	cereals	Cereals
spring wheat	cereals	Cereals
spring wheat	cereals	Cereals
#N/A	cereals	Cereals
#N/A	"row crops (sugarcane, cotton, etc.)"	Others
#N/A	cereals	Cereals
#N/A	cereals	Cereals
#N/A	cereals	Cereals
#N/A	"row crops (sugarcane, cotton, etc.)"	Others
#N/A	cereals	Cereals
#N/A	cereals	Cereals
#N/A	"row crops (sugarcane, cotton, etc.)"	Others
#N/A	"row crops (sugarcane, cotton, etc.)"	Others
#N/A	cereals	Cereals
#N/A	cereals	Cereals
#N/A	cereals	Cereals
#N/A	cereals	Cereals
#N/A	cereals	Cereals
#N/A	cereals	Cereals
wheat	cereals	Cereals
wheat	cereals	Cereals
wheat	cereals	Cereals
wheat	cereals	Cereals
dry bean	legumes	Legumes
maize	cereals	Cereals
maize	cereals	Cereals
barley	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
dry bean	legumes	Legumes
barley	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
dry bean	legumes	Legumes
barley	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
maize	cereals	Cereals
barley	cereals	Cereals
barley	cereals	Cereals
barley	cereals	Cereals
barley	cereals	Cereals
barley	cereals	Cereals
barley	cereals	Cereals
barley	cereals	Cereals
barley	cereals	Cereals
barley	cereals	Cereals
barley	cereals	Cereals
barley	cereals	Cereals
barley	cereals	Cereals
barley	cereals	Cereals
barley	cereals	Cereals
barley	cereals	Cereals
barley	cereals	Cereals
rape	cereals	Cereals
rape	cereals	Cereals
rape	cereals	Cereals
rape	cereals	Cereals
wheat	cereals	Cereals
wheat	cereals	Cereals
wheat	cereals	Cereals
wheat	cereals	Cereals
barley	cereals	Cereals
barley	cereals	Cereals
barley	cereals	Cereals
barley	cereals	Cereals
wheat	cereals	Cereals
wheat	cereals	Cereals
rape	cereals	Cereals
rape	cereals	Cereals
rape	cereals	Cereals
rape	cereals	Cereals
wheat	cereals	Cereals
wheat	cereals	Cereals
barley	cereals	Cereals
barley	cereals	Cereals
barley	cereals	Cereals
barley	cereals	Cereals
wheat maize	cereals	Cereals
wheat maize	cereals	Cereals
wheat maize	cereals	Cereals
wheat maize	cereals	Cereals
wheat maize	cereals	Cereals
wheat maize	cereals	Cereals
ryegrass with some white clover	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
ryegrass with some white clover	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
ryegrass with some white clover	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
ryegrass with some white clover	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
ryegrass with some white clover	grassland/pasture/steppe/savanah	Grassland/pasture/steppe/savanah
rape	cereals	Cereals
rape	cereals	Cereals
rice	rice	Rice
rice	rice	Rice
rice	rice	Rice
rice	rice	Rice
rice	rice	Rice
rice	rice	Rice
rice	rice	Rice
rice	rice	Rice
rice	rice	Rice
rice	rice	Rice
rice	rice	Rice
rice	rice	Rice
rice	rice	Rice
rice	rice	Rice
almond	perennials (trees/forests/plantations)	Others
almond	perennials (trees/forests/plantations)	Others
almond	perennials (trees/forests/plantations)	Others
almond	perennials (trees/forests/plantations)	Others
almond	perennials (trees/forests/plantations)	Others
almond	perennials (trees/forests/plantations)	Others
almond	perennials (trees/forests/plantations)	Others
almond	perennials (trees/forests/plantations)	Others
almond	perennials (trees/forests/plantations)	Others
almond	perennials (trees/forests/plantations)	Others
almond	perennials (trees/forests/plantations)	Others
almond	perennials (trees/forests/plantations)	Others
almond	perennials (trees/forests/plantations)	Others
almond	perennials (trees/forests/plantations)	Others
rice	rice	Rice
rice	rice	Rice
rice	rice	Rice
rice	rice	Rice
rice	rice	Rice
rice	rice	Rice
rice	rice	Rice
rice	rice	Rice
rice	rice	Rice
rice	rice	Rice
